"","Pools","Year","Max_RSYL_Date","Max_RSYL","Max_AMAC_Date","Max_AMAC","Max_Depth","Max_Length","Max_Width","Park","LatDD","LongDD","Freq","Mean.Lat","PDSI"
"2989","CVNWR63 I-26",2009,"3/30/2009",6,"4/9/2009",5,17,15.2,10.6,"CVN",39.12972222,-79.40327778,14,39.102593612926,-1.44
"2990","CVNWR63 I-26",2010,"4/7/2010",0,"4/20/2010",10,45,15.3,10.7,"CVN",39.12972222,-79.40327778,14,39.102593612926,-0.67
"2991","CVNWR63 I-26",2011,"4/4/2011",8,"4/11/2011",7,45,14.6,11,"CVN",39.12972222,-79.40327778,14,39.102593612926,0.93
"2992","CVNWR63 I-26",2012,"3/14/2012",14,"3/14/2012",14,42,14.7,11,"CVN",39.12972222,-79.40327778,14,39.102593612926,-0.78
"2993","CVNWR63 I-26",2013,"4/17/2013",12,"4/17/2013",12,43,19.4,10.7,"CVN",39.12972222,-79.40327778,14,39.102593612926,-0.54
"2994","CVNWR63 I-26",2014,"4/8/2014",13,"4/18/2014",5,45.5,29.6,20.2,"CVN",39.12972222,-79.40327778,14,39.102593612926,-0.3
"2995","CVNWR63 I-26",2015,"4/8/2015",3,"4/8/2015",4,51,15.2,12.16,"CVN",39.12972222,-79.40327778,14,39.102593612926,0.83
"2996","CVNWR63 I-26",2016,"3/24/2016",35,"3/14/2016",3,55,14.7,23.1,"CVN",39.12972222,-79.40327778,14,39.102593612926,-1.63
"2997","CVNWR63 I-26",2017,"3/24/2017",14,"4/9/2017",24,45.4,23.76,10.44,"CVN",39.12972222,-79.40327778,14,39.102593612926,0.16
"2998","CVNWR63 I-26",2018,"4/11/2018",12,"4/23/2018",11,48,14.9,15,"CVN",39.12972222,-79.40327778,14,39.102593612926,1.69
"2999","CVNWR86 I-7",2004,"3/31/2004",2,"3/31/2004",0,13,13,6.5,"CVN",39.14552778,-79.39355556,14,39.102593612926,3.49
"3000","CVNWR86 I-7",2006,"4/3/2006",2,"4/3/2006",0,15,5.5,5.2,"CVN",39.14552778,-79.39355556,14,39.102593612926,-2.16
"3001","CVNWR86 I-7",2007,"3/30/2007",8,"3/30/2007",0,15,5.6,4.8,"CVN",39.14552778,-79.39355556,14,39.102593612926,-0.88
"3002","CVNWR86 I-7",2008,"3/31/2008",12,"3/31/2008",0,11,5.4,4.6,"CVN",39.14552778,-79.39355556,14,39.102593612926,1.54
"3003","CVNWR86 I-7",2009,"3/24/2009",0,"3/24/2009",0,12,5.2,4.1,"CVN",39.14552778,-79.39355556,14,39.102593612926,-1.44
"3004","CVNWR86 I-7",2010,"3/30/2010",3,"3/30/2010",0,12.7,5.3,4.6,"CVN",39.14552778,-79.39355556,14,39.102593612926,-0.67
"3005","CVNWR86 I-7",2011,"3/29/2011",2,"3/29/2011",0,18,5.5,5,"CVN",39.14552778,-79.39355556,14,39.102593612926,0.93
"3006","CVNWR86 I-7",2012,"3/20/2012",0,"3/20/2012",0,10,4.9,3.3,"CVN",39.14552778,-79.39355556,14,39.102593612926,-0.78
"3007","CVNWR86 I-7",2013,"4/16/2013",0,"4/16/2013",0,14,4.7,3.28,"CVN",39.14552778,-79.39355556,14,39.102593612926,-0.54
"3008","CVNWR86 I-7",2014,"4/1/2014",0,"4/1/2014",0,12.7,4.5,4.2,"CVN",39.14552778,-79.39355556,14,39.102593612926,-0.3
"3009","CVNWR86 I-7",2015,"3/31/2015",0,"3/31/2015",0,16,5.15,4.1,"CVN",39.14552778,-79.39355556,14,39.102593612926,0.83
"3010","CVNWR86 I-7",2016,"3/17/2016",0,"3/17/2016",0,10.7,5.1,3.3,"CVN",39.14552778,-79.39355556,14,39.102593612926,-1.63
"3011","CVNWR86 I-7",2017,"3/23/2017",0,"3/23/2017",0,14.5,5.65,5.05,"CVN",39.14552778,-79.39355556,14,39.102593612926,0.16
"3012","CVNWR86 I-7",2018,"4/6/2018",0,"4/6/2018",0,15,7.4,5.4,"CVN",39.14552778,-79.39355556,14,39.102593612926,1.69
"3013","CVNWR86 I-8",2004,"3/31/2004",0,"3/31/2004",2,9,5.5,3.5,"CVN",39.14758333,-79.38697222,14,39.102593612926,3.49
"3014","CVNWR86 I-8",2006,"4/3/2006",0,"4/13/2006",4,15,3.1,3.7,"CVN",39.14758333,-79.38697222,14,39.102593612926,-2.16
"3015","CVNWR86 I-8",2007,"3/29/2007",0,"4/12/2007",5,12,3.2,3.1,"CVN",39.14758333,-79.38697222,14,39.102593612926,-0.88
"3016","CVNWR86 I-8",2008,"3/31/2008",0,"4/7/2008",4,8,6.6,15,"CVN",39.14758333,-79.38697222,14,39.102593612926,1.54
"3017","CVNWR86 I-8",2009,"3/24/2009",0,"3/24/2009",0,7,3.7,2.7,"CVN",39.14758333,-79.38697222,14,39.102593612926,-1.44
"3018","CVNWR86 I-8",2010,"3/30/2010",0,"4/19/2010",4,21,4.1,3.2,"CVN",39.14758333,-79.38697222,14,39.102593612926,-0.67
"3019","CVNWR86 I-8",2011,"3/29/2011",0,"4/17/2011",2,14,3.8,3.4,"CVN",39.14758333,-79.38697222,14,39.102593612926,0.93
"3020","CVNWR86 I-8",2012,"3/20/2012",0,"3/20/2012",0,4,1.9,0.9,"CVN",39.14758333,-79.38697222,14,39.102593612926,-0.78
"3021","CVNWR86 I-8",2013,"4/16/2013",0,"4/16/2013",0,5,1.85,1,"CVN",39.14758333,-79.38697222,14,39.102593612926,-0.54
"3022","CVNWR86 I-8",2014,"4/1/2014",0,"4/1/2014",0,8,3.6,2.4,"CVN",39.14758333,-79.38697222,14,39.102593612926,-0.3
"3023","CVNWR86 I-8",2015,"3/31/2015",0,"3/31/2015",0,9,4.4,1.5,"CVN",39.14758333,-79.38697222,14,39.102593612926,0.83
"3024","CVNWR86 I-8",2016,"3/17/2016",0,"3/17/2016",0,8,2.6,1.7,"CVN",39.14758333,-79.38697222,14,39.102593612926,-1.63
"3025","CVNWR86 I-8",2017,"3/23/2017",0,"3/23/2017",0,9.3,2.95,1.96,"CVN",39.14758333,-79.38697222,14,39.102593612926,0.16
"3026","CVNWR86 I-8",2018,"4/6/2018",0,"4/6/2018",0,10,3.4,2.3,"CVN",39.14758333,-79.38697222,14,39.102593612926,1.69
"3027","CVNWR90a",2004,"4/20/2004",0,"4/20/2004",30,42,28,12.4,"CVN",39.12630556,-79.38927778,15,39.102593612926,3.49
"3028","CVNWR90a",2005,"4/12/2005",32,"4/12/2005",0,28,22.2,11.3,"CVN",39.12630556,-79.38927778,15,39.102593612926,0.31
"3029","CVNWR90a",2006,"4/6/2006",39,"4/6/2006",38,41,20.8,14.2,"CVN",39.12630556,-79.38927778,15,39.102593612926,-2.16
"3030","CVNWR90a",2007,"3/30/2007",13,"3/30/2007",6,35,34.2,16.1,"CVN",39.12630556,-79.38927778,15,39.102593612926,-0.88
"3031","CVNWR90a",2008,"3/31/2008",28,"4/15/2008",12,40,15.1,24,"CVN",39.12630556,-79.38927778,15,39.102593612926,1.54
"3032","CVNWR90a",2009,"3/31/2009",43,"4/16/2009",19,28,24.4,17.7,"CVN",39.12630556,-79.38927778,15,39.102593612926,-1.44
"3033","CVNWR90a",2010,"4/12/2010",14,"4/2/2010",14,40,27.4,14.6,"CVN",39.12630556,-79.38927778,15,39.102593612926,-0.67
"3034","CVNWR90a",2011,"4/6/2011",0,"4/21/2011",102,52,29.9,19.3,"CVN",39.12630556,-79.38927778,15,39.102593612926,0.93
"3035","CVNWR90a",2012,"3/21/2012",28,"3/29/2012",152,39,25,14.5,"CVN",39.12630556,-79.38927778,15,39.102593612926,-0.78
"3036","CVNWR90a",2013,"4/18/2013",34,"4/18/2013",167,53,25.3,18,"CVN",39.12630556,-79.38927778,15,39.102593612926,-0.54
"3037","CVNWR90a",2014,"4/2/2014",11,"4/17/2014",95,137,25.4,14.9,"CVN",39.12630556,-79.38927778,15,39.102593612926,-0.3
"3038","CVNWR90a",2015,"4/2/2015",13,"4/14/2015",65,57,25.5,14.3,"CVN",39.12630556,-79.38927778,15,39.102593612926,0.83
"3039","CVNWR90a",2016,"3/16/2016",69,"3/25/2016",54,44,23.9,14.4,"CVN",39.12630556,-79.38927778,15,39.102593612926,-1.63
"3040","CVNWR90a",2017,"4/5/2017",0,"4/5/2017",76,49,24,15,"CVN",39.12630556,-79.38927778,15,39.102593612926,0.16
"3041","CVNWR90a",2018,"4/13/2018",40,"4/13/2018",60,51,22.2,14.7,"CVN",39.12630556,-79.38927778,15,39.102593612926,1.69
"3042","CVNWR90b",2004,"4/20/2004",15,"4/20/2004",2,31,10.6,6.2,"CVN",39.12630556,-79.38911111,15,39.102593612926,3.49
"3043","CVNWR90b",2005,"4/12/2005",4,"4/12/2005",0,14,20,6,"CVN",39.12630556,-79.38911111,15,39.102593612926,0.31
"3044","CVNWR90b",2006,"4/6/2006",0,"4/6/2006",0,9,7,2.6,"CVN",39.12630556,-79.38911111,15,39.102593612926,-2.16
"3045","CVNWR90b",2007,"3/30/2007",0,"3/30/2007",1,27,18.3,6.3,"CVN",39.12630556,-79.38911111,15,39.102593612926,-0.88
"3046","CVNWR90b",2008,"3/31/2008",0,"3/31/2008",0,9.9,13.5,7,"CVN",39.12630556,-79.38911111,15,39.102593612926,1.54
"3047","CVNWR90b",2009,"3/24/2009",0,"3/24/2009",0,2.5,14.6,7.3,"CVN",39.12630556,-79.38911111,15,39.102593612926,-1.44
"3048","CVNWR90b",2010,"4/2/2010",0,"4/2/2010",0,21,17.5,6.7,"CVN",39.12630556,-79.38911111,15,39.102593612926,-0.67
"3049","CVNWR90b",2011,"4/21/2011",1,"4/6/2011",23,56,35.2,22.7,"CVN",39.12630556,-79.38911111,15,39.102593612926,0.93
"3050","CVNWR90b",2012,"3/21/2012",0,"3/21/2012",0,24,15.4,13,"CVN",39.12630556,-79.38911111,15,39.102593612926,-0.78
"3051","CVNWR90b",2013,"4/18/2013",0,"4/18/2013",4,18,28.9,11.9,"CVN",39.12630556,-79.38911111,15,39.102593612926,-0.54
"3052","CVNWR90b",2014,"4/17/2014",0,"4/24/2014",2,23,43.5,22.9,"CVN",39.12630556,-79.38911111,15,39.102593612926,-0.3
"3053","CVNWR90b",2015,"4/2/2015",0,"4/2/2015",0,30,40.7,9.8,"CVN",39.12630556,-79.38911111,15,39.102593612926,0.83
"3054","CVNWR90b",2016,"3/25/2016",0,"3/25/2016",0,24.5,66,14.5,"CVN",39.12630556,-79.38911111,15,39.102593612926,-1.63
"3055","CVNWR90b",2017,"4/5/2017",0,"4/20/2017",2,34.3,70,26.5,"CVN",39.12630556,-79.38911111,15,39.102593612926,0.16
"3056","CVNWR90b",2018,"4/13/2018",0,"5/1/2018",12,42,97.6,50.8,"CVN",39.12630556,-79.38911111,15,39.102593612926,1.69
"3057","PWRC102 I-1",2004,"3/15/2004",0,"3/15/2004",0,26,5,5.3,"PRR",39.08613889,-76.78,12,39.0692204392063,3.23
"3058","PWRC102 I-1",2007,"3/14/2007",0,"3/14/2007",0,30,6.7,6.4,"PRR",39.08613889,-76.78,12,39.0692204392063,-0.7
"3059","PWRC102 I-1",2008,"4/22/2008",0,"4/22/2008",0,29,6,6.2,"PRR",39.08613889,-76.78,12,39.0692204392063,-0.4
"3060","PWRC102 I-1",2009,"3/16/2009",0,"3/16/2009",0,NA,NA,NA,"PRR",39.08613889,-76.78,12,39.0692204392063,-2.06
"3061","PWRC102 I-1",2010,"3/24/2010",0,"3/24/2010",4,28,7.4,6.1,"PRR",39.08613889,-76.78,12,39.0692204392063,0.51
"3062","PWRC102 I-1",2011,"3/8/2011",0,"3/8/2011",0,20,5,4.5,"PRR",39.08613889,-76.78,12,39.0692204392063,-1.07
"3063","PWRC102 I-1",2012,"3/6/2012",0,"3/6/2012",0,30,5.9,5.2,"PRR",39.08613889,-76.78,12,39.0692204392063,-1.74
"3064","PWRC102 I-1",2014,"3/12/2014",0,"3/12/2014",0,32,6.8,6.7,"PRR",39.08613889,-76.78,12,39.0692204392063,2.13
"3065","PWRC102 I-1",2015,"3/12/2015",0,"3/12/2015",0,31,7.5,6,"PRR",39.08613889,-76.78,12,39.0692204392063,0.51
"3066","PWRC102 I-1",2016,"3/2/2016",0,"3/2/2016",0,26,5.9,5.1,"PRR",39.08613889,-76.78,12,39.0692204392063,-1.04
"3067","PWRC102 I-1",2017,"3/21/2017",0,"3/21/2017",0,30,5.8,5.4,"PRR",39.08613889,-76.78,12,39.0692204392063,-3.32
"3068","PWRC102 I-1",2018,"6/18/2018",0,"6/18/2018",0,20,5,5,"PRR",39.08613889,-76.78,12,39.0692204392063,0.3
"3069","PWRC102 I-2",2004,"3/15/2004",0,"3/15/2004",0,25,18.5,4.8,"PRR",39.08597222,-76.78033333,12,39.0692204392063,3.23
"3070","PWRC102 I-2",2007,"3/14/2007",0,"3/14/2007",0,18,9.3,6.4,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-0.7
"3071","PWRC102 I-2",2008,"4/22/2008",0,"4/22/2008",0,39,15,14,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-0.4
"3072","PWRC102 I-2",2009,"3/16/2009",0,"3/16/2009",0,NA,NA,NA,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-2.06
"3073","PWRC102 I-2",2010,"3/24/2010",0,"3/24/2010",0,26,9,8,"PRR",39.08597222,-76.78033333,12,39.0692204392063,0.51
"3074","PWRC102 I-2",2011,"3/8/2011",0,"3/8/2011",0,10,10.1,5.5,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-1.07
"3075","PWRC102 I-2",2012,"3/6/2012",0,"3/6/2012",0,12,11,6.2,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-1.74
"3076","PWRC102 I-2",2013,"3/19/2013",0,"3/19/2013",0,12,11,7,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-0.82
"3077","PWRC102 I-2",2014,"3/11/2014",0,"3/11/2014",0,19,16.4,9.5,"PRR",39.08597222,-76.78033333,12,39.0692204392063,2.13
"3078","PWRC102 I-2",2015,"3/12/2015",0,"3/12/2015",0,25,16,14.5,"PRR",39.08597222,-76.78033333,12,39.0692204392063,0.51
"3079","PWRC102 I-2",2016,"3/2/2016",0,"3/2/2016",0,17,14.5,8,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-1.04
"3080","PWRC102 I-2",2017,"3/21/2017",0,"3/21/2017",0,20,9.5,6.3,"PRR",39.08597222,-76.78033333,12,39.0692204392063,-3.32
"3081","PWRC102 I-3",2004,"3/15/2004",0,"3/15/2004",12,30,13.7,5.4,"PRR",39.08586111,-76.78019444,14,39.0692204392063,3.23
"3082","PWRC102 I-3",2006,"3/13/2006",0,"3/13/2006",0,14,3.2,4.7,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-1.65
"3083","PWRC102 I-3",2007,"3/14/2007",0,"3/28/2007",2,33,20,30,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-0.7
"3084","PWRC102 I-3",2008,"3/17/2008",0,"3/17/2008",0,39,15,14,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-0.4
"3085","PWRC102 I-3",2009,"3/16/2009",0,"3/16/2009",0,NA,NA,NA,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-2.06
"3086","PWRC102 I-3",2010,"3/24/2010",1,"3/24/2010",1,41,16.3,6,"PRR",39.08586111,-76.78019444,14,39.0692204392063,0.51
"3087","PWRC102 I-3",2011,"3/8/2011",0,"3/8/2011",0,25,13,6.5,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-1.07
"3088","PWRC102 I-3",2012,"3/6/2012",0,"3/6/2012",3,28,11.5,5.8,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-1.74
"3089","PWRC102 I-3",2013,"3/19/2013",0,"3/19/2013",1,31,11.5,6,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-0.82
"3090","PWRC102 I-3",2014,"3/12/2014",0,"3/31/2014",4,44,15.8,7.3,"PRR",39.08586111,-76.78019444,14,39.0692204392063,2.13
"3091","PWRC102 I-3",2015,"3/12/2015",0,"4/5/2015",5,43,17,12,"PRR",39.08586111,-76.78019444,14,39.0692204392063,0.51
"3092","PWRC102 I-3",2016,"3/2/2016",0,"3/2/2016",0,41,16,7,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-1.04
"3093","PWRC102 I-3",2017,"3/21/2017",0,"3/21/2017",0,40,15.4,6.8,"PRR",39.08586111,-76.78019444,14,39.0692204392063,-3.32
"3094","PWRC102 I-3",2018,"6/18/2018",0,"6/18/2018",0,24,9.5,4.5,"PRR",39.08586111,-76.78019444,14,39.0692204392063,0.3
"3095","PWRC102 I-4",2004,"3/17/2004",3,"3/17/2004",0,18,13.9,4,"PRR",39.08597222,-76.78052778,13,39.0692204392063,3.23
"3096","PWRC102 I-4",2007,"3/14/2007",0,"3/14/2007",0,30,16.3,5,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-0.7
"3097","PWRC102 I-4",2008,"3/17/2008",0,"3/17/2008",0,22,16.5,6.5,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-0.4
"3098","PWRC102 I-4",2009,"3/16/2009",0,"3/31/2009",6,12,35,15,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-2.06
"3099","PWRC102 I-4",2010,"3/24/2010",0,"3/24/2010",0,24,16.8,5.9,"PRR",39.08597222,-76.78052778,13,39.0692204392063,0.51
"3100","PWRC102 I-4",2011,"3/8/2011",0,"3/8/2011",0,18,14.5,5.5,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-1.07
"3101","PWRC102 I-4",2012,"3/6/2012",0,"3/6/2012",0,22,26,18.5,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-1.74
"3102","PWRC102 I-4",2013,"3/19/2013",0,"3/19/2013",0,11,13,3.5,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-0.82
"3103","PWRC102 I-4",2014,"3/15/2014",0,"3/15/2014",0,30,28.6,5.2,"PRR",39.08597222,-76.78052778,13,39.0692204392063,2.13
"3104","PWRC102 I-4",2015,"3/18/2015",1,"3/12/2015",0,27,28,8,"PRR",39.08597222,-76.78052778,13,39.0692204392063,0.51
"3105","PWRC102 I-4",2016,"3/2/2016",0,"3/2/2016",0,21,17,7,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-1.04
"3106","PWRC102 I-4",2017,"3/21/2017",0,"3/21/2017",0,23,15.4,6.2,"PRR",39.08597222,-76.78052778,13,39.0692204392063,-3.32
"3107","PWRC102 I-4",2018,"3/19/2018",0,"3/19/2018",0,12,12.5,5,"PRR",39.08597222,-76.78052778,13,39.0692204392063,0.3
"3108","PWRC102 I-5",2004,"4/9/2004",2,"4/9/2004",7,25,12.2,5.8,"PRR",39.08580556,-76.78072222,14,39.0692204392063,3.23
"3109","PWRC102 I-5",2006,"3/13/2006",55,"3/29/2006",2,16,14.9,9.4,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-1.65
"3110","PWRC102 I-5",2007,"3/28/2007",14,"4/17/2007",1,21,16,16.3,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-0.7
"3111","PWRC102 I-5",2008,"5/30/2008",1,"3/31/2008",12,23,19,14.8,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-0.4
"3112","PWRC102 I-5",2009,"3/16/2009",0,"3/16/2009",0,25,25,11.1,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-2.06
"3113","PWRC102 I-5",2010,"3/24/2010",3,"4/1/2010",30,22,28,12.9,"PRR",39.08580556,-76.78072222,14,39.0692204392063,0.51
"3114","PWRC102 I-5",2011,"3/8/2011",1,"3/29/2011",17,20,33,12.5,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-1.07
"3115","PWRC102 I-5",2012,"3/22/2012",10,"3/22/2012",24,15,12.5,10,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-1.74
"3116","PWRC102 I-5",2013,"3/19/2013",14,"3/22/2013",10,20,38,11,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-0.82
"3117","PWRC102 I-5",2014,"4/2/2014",16,"4/6/2014",19,31,36.6,11.4,"PRR",39.08580556,-76.78072222,14,39.0692204392063,2.13
"3118","PWRC102 I-5",2015,"3/30/2015",85,"4/6/2015",9,31,31.5,12.5,"PRR",39.08580556,-76.78072222,14,39.0692204392063,0.51
"3119","PWRC102 I-5",2016,"3/2/2016",48,"3/30/2016",10,20,28.5,12,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-1.04
"3120","PWRC102 I-5",2017,"4/4/2017",4,"4/4/2017",6,21,29,10.8,"PRR",39.08580556,-76.78072222,14,39.0692204392063,-3.32
"3121","PWRC102 I-5",2018,"3/19/2018",9,"3/19/2018",14,14,12,9.4,"PRR",39.08580556,-76.78072222,14,39.0692204392063,0.3
"3122","PWRC102 I-6",2006,"3/13/2006",37,"4/11/2006",5,22,21.2,4.5,"PRR",39.08581,-76.78047,7,39.0692204392063,-1.65
"3123","PWRC102 I-6",2007,"3/28/2007",21,"3/28/2007",11,27,21,27,"PRR",39.08581,-76.78047,7,39.0692204392063,-0.7
"3124","PWRC102 I-6",2008,"3/17/2008",1,"3/31/2008",19,25,29.8,5.7,"PRR",39.08581,-76.78047,7,39.0692204392063,-0.4
"3125","PWRC102 I-6",2009,"3/16/2009",0,"3/31/2009",16,30,24,5,"PRR",39.08581,-76.78047,7,39.0692204392063,-2.06
"3126","PWRC102 I-6",2010,"3/24/2010",35,"4/1/2010",24,28,21.3,7,"PRR",39.08581,-76.78047,7,39.0692204392063,0.51
"3127","PWRC102 I-6",2011,"3/29/2011",14,"3/29/2011",11,35,24.5,6.6,"PRR",39.08581,-76.78047,7,39.0692204392063,-1.07
"3128","PWRC102 I-6",2012,"3/6/2012",2,"3/22/2012",21,25,21,3.9,"PRR",39.08581,-76.78047,7,39.0692204392063,-1.74
"3129","PWRC102 I-7",2010,"4/1/2010",40,"3/24/2010",3,14,29.5,19.6,"PRR",39.08585,-76.78071,9,39.0692204392063,0.51
"3130","PWRC102 I-7",2011,"3/8/2011",0,"3/8/2011",0,115,21.5,14.5,"PRR",39.08585,-76.78071,9,39.0692204392063,-1.07
"3131","PWRC102 I-7",2012,"3/6/2012",20,"3/6/2012",5,10.4,46.5,10,"PRR",39.08585,-76.78071,9,39.0692204392063,-1.74
"3132","PWRC102 I-7",2013,"3/19/2013",0,"3/19/2013",0,12,24.5,13.5,"PRR",39.08585,-76.78071,9,39.0692204392063,-0.82
"3133","PWRC102 I-7",2014,"3/11/2014",0,"3/11/2014",0,18,53.5,20,"PRR",39.08585,-76.78071,9,39.0692204392063,2.13
"3134","PWRC102 I-7",2015,"3/23/2015",2,"3/12/2015",0,18,29,19.5,"PRR",39.08585,-76.78071,9,39.0692204392063,0.51
"3135","PWRC102 I-7",2016,"3/2/2016",0,"3/2/2016",0,17,29.5,20,"PRR",39.08585,-76.78071,9,39.0692204392063,-1.04
"3136","PWRC102 I-7",2017,"3/21/2017",0,"3/21/2017",0,18,20.8,15.8,"PRR",39.08585,-76.78071,9,39.0692204392063,-3.32
"3137","PWRC102 I-7",2018,"3/28/2018",0,"3/28/2018",0,8,4.8,4.7,"PRR",39.08585,-76.78071,9,39.0692204392063,0.3
"3138","PWRC102I-6",2013,"3/19/2013",0,"4/8/2013",11,24,29.5,5.5,"PRR",39.085806,-76.780472,6,39.0692204392063,-0.82
"3139","PWRC102I-6",2014,"3/12/2014",0,"4/5/2014",15,29,30.4,6.5,"PRR",39.085806,-76.780472,6,39.0692204392063,2.13
"3140","PWRC102I-6",2015,"3/26/2015",30,"4/7/2015",11,32,34.5,6.5,"PRR",39.085806,-76.780472,6,39.0692204392063,0.51
"3141","PWRC102I-6",2016,"3/17/2016",1,"3/30/2016",3,25,33.5,6,"PRR",39.085806,-76.780472,6,39.0692204392063,-1.04
"3142","PWRC102I-6",2017,"3/21/2017",1,"4/4/2017",17,33,32.4,5.5,"PRR",39.085806,-76.780472,6,39.0692204392063,-3.32
"3143","PWRC102I-6",2018,"3/19/2018",0,"3/19/2018",21,26,19.4,45,"PRR",39.085806,-76.780472,6,39.0692204392063,0.3
"3144","PWRC115 I-1",2004,"3/25/2004",27,"3/5/2004",0,19,11,12,"PRR",39.08780556,-76.77575,9,39.0692204392063,3.23
"3145","PWRC115 I-1",2006,"3/14/2006",47,"3/14/2006",0,19,8.3,5.5,"PRR",39.08780556,-76.77575,9,39.0692204392063,-1.65
"3146","PWRC115 I-1",2007,"3/29/2007",26,"3/29/2007",3,19,7.1,5.2,"PRR",39.08780556,-76.77575,9,39.0692204392063,-0.7
"3147","PWRC115 I-1",2008,"3/17/2008",0,"3/17/2008",0,17,13,12.6,"PRR",39.08780556,-76.77575,9,39.0692204392063,-0.4
"3148","PWRC115 I-1",2009,"3/17/2009",0,"3/17/2009",0,18,10.1,7.2,"PRR",39.08780556,-76.77575,9,39.0692204392063,-2.06
"3149","PWRC115 I-1",2011,"3/28/2011",17,"3/8/2011",0,10,10.4,5.7,"PRR",39.08780556,-76.77575,9,39.0692204392063,-1.07
"3150","PWRC115 I-1",2012,"3/8/2012",0,"3/28/2012",2,14,13,5.4,"PRR",39.08780556,-76.77575,9,39.0692204392063,-1.74
"3151","PWRC115 I-1",2016,"5/23/2016",0,"5/23/2016",0,20,11,4.5,"PRR",39.08780556,-76.77575,9,39.0692204392063,-1.04
"3152","PWRC115 I-1",2018,"3/19/2018",28,"3/19/2018",0,17,10.2,9.5,"PRR",39.08780556,-76.77575,9,39.0692204392063,0.3
"3153","PWRC115A",2004,"3/5/2004",0,"3/5/2004",0,11.4,5,6,"PRR",39.08871,-76.77479,14,39.0692204392063,3.23
"3154","PWRC115A",2005,"3/21/2005",0,"3/21/2005",0,12,5.5,4.5,"PRR",39.08871,-76.77479,14,39.0692204392063,0.48
"3155","PWRC115A",2007,"3/15/2007",0,"3/15/2007",0,10,7,5.5,"PRR",39.08871,-76.77479,14,39.0692204392063,-0.7
"3156","PWRC115A",2008,"4/24/2008",0,"4/24/2008",0,9,6.5,6.2,"PRR",39.08871,-76.77479,14,39.0692204392063,-0.4
"3157","PWRC115A",2009,"3/17/2009",0,"3/17/2009",0,NA,NA,NA,"PRR",39.08871,-76.77479,14,39.0692204392063,-2.06
"3158","PWRC115A",2010,"3/20/2010",3,"4/1/2010",4,47,5.5,5.4,"PRR",39.08871,-76.77479,14,39.0692204392063,0.51
"3159","PWRC115A",2011,"3/28/2011",14,"3/8/2011",0,45,4.8,4.5,"PRR",39.08871,-76.77479,14,39.0692204392063,-1.07
"3160","PWRC115A",2012,"3/8/2012",6,"3/28/2012",9,42,6,4,"PRR",39.08871,-76.77479,14,39.0692204392063,-1.74
"3161","PWRC115A",2013,"3/20/2013",14,"4/8/2013",3,43,5.5,5,"PRR",39.08871,-76.77479,14,39.0692204392063,-0.82
"3162","PWRC115A",2014,"4/9/2014",0,"4/29/2014",28,47,6.7,5,"PRR",39.08871,-76.77479,14,39.0692204392063,2.13
"3163","PWRC115A",2015,"4/2/2015",14,"4/2/2015",21,47,8,5,"PRR",39.08871,-76.77479,14,39.0692204392063,0.51
"3164","PWRC115A",2016,"3/22/2016",26,"3/30/2016",24,52,5.6,4.1,"PRR",39.08871,-76.77479,14,39.0692204392063,-1.04
"3165","PWRC115A",2017,"3/21/2017",10,"4/4/2017",25,52,8.2,5,"PRR",39.08871,-76.77479,14,39.0692204392063,-3.32
"3166","PWRC115A",2018,"4/5/2018",8,"4/5/2018",16,38,3.6,3.1,"PRR",39.08871,-76.77479,14,39.0692204392063,0.3
"3167","PWRC115B",2004,"4/16/2004",38,"3/25/2004",6,25,20.5,11,"PRR",39.08847222,-76.77569444,15,39.0692204392063,3.23
